section,location,date,question_order,question_title,answer,frequency,question_type,question_allowedValues
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,2,¿Conozco las festividades y celebraciones que se hacen en la región donde vivo?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","EL MES DE FEBRERO LA BATALLA DE TARAPACÁ, 20 DE JULIO",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","AÑO NUEVO, DÍA DEL PADRE, AÑO VIEJO",2,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","DÍA DEL PADRE, DE LA MADRE",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",EL 14 DE FEBRERO LA BATALLA DE TARAPACÁ Y EL 20 DE JULIO INDEPENDENCIA DE COLOMBIA,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",DÍA DE LAS MADRES Y 20 DE JULIO,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","EL 20 DE JULIO, 24 DE DICIEMBRE FIESTA NAVIDEÑA, DÍA DE MADRE, 14 DE FEBRERO ANIVERSARIO DE LA BATALLA DE TARAPACÁ",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","14 DE FEBRERO, 6 DE ENERO, 20 JULIO, EL 16 DE MAYO",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",HACEN EL DÍA DE LA VIRGEN Y LA SEMANA SANTA Y LA NAVIDAD,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",NA,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","LA BATALLA DE BOYACA, INDEPENDENCIA DE COLOMBIA",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",EL CUMPLEAÑOS DE LA COMUNIDAD Y LA PELAZÓN,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","20 DE JULIO, 14 FEBRERO SON LAS FESTIVIDADES",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",14 DE FEBRERO BATALLA DE TARAPACÁ,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","EL 14 DE FEBRERO LA BATALLA DE TARAPACA, 20 DE JULIO",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,4,Los colores de la bandera de mi país son:,"Amarillo, azul y rojo",15,multiOptionSingleChoice,"{""list"":[""Verde, amarillo y blanco"",""Amarillo, azul y rojo"",""Otros""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,5,Si tuvieras que elegir un país para vivir y crecer ¿Cuál elegirías?,Colombia,15,multiOptionSingleChoice,"{""list"":[""Colombia"",""Otro""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,6,¿Cuál?,NA,15,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,7,"Una vecina golpeó a mi hermano, me acerqué a ella para dialogar y aclarar la situación, pero ella no quiso ¿a quién acudo para pedir ayuda?","A un amigo, vecino, conocido, etc.",5,multiOptionSingleChoice,"{""list"":[""A un amigo, vecino, conocido, etc."",""A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,7,"Una vecina golpeó a mi hermano, me acerqué a ella para dialogar y aclarar la situación, pero ella no quiso ¿a quién acudo para pedir ayuda?","A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)",10,multiOptionSingleChoice,"{""list"":[""A un amigo, vecino, conocido, etc."",""A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,8,Cuando veo jóvenes de mi barrio que ofrecen drogas o alcohol a mis compañeros o a mi ¿le cuento a algún adulto?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,8,Cuando veo jóvenes de mi barrio que ofrecen drogas o alcohol a mis compañeros o a mi ¿le cuento a algún adulto?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,9,Estoy en la cancha con mis amigos esperando que otro grupo de personas termine un partido de fútbol. A las personas que están jugando se les daña el balón y no pueden terminar el partido ¿les presto el balón que llevé para que terminen su juego?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,9,Estoy en la cancha con mis amigos esperando que otro grupo de personas termine un partido de fútbol. A las personas que están jugando se les daña el balón y no pueden terminar el partido ¿les presto el balón que llevé para que terminen su juego?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,1,¿Cuáles de los siguientes son algunos de tus derechos?,"Derecho a la vida, Derecho a la educación",15,multiOptionSingleChoice,"{""list"":[""Derecho a la vida, Derecho a la educación"",""Derecho a ver TV, Derecho a que mis padres me compren juquetes""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,2,Si un niño no está estudiando ¿Cuál derecho se le está negando?,Derecho a la educación,14,multiOptionSingleChoice,"{""list"":[""Derecho a la vida"",""Derecho a la educación""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,2,Si un niño no está estudiando ¿Cuál derecho se le está negando?,Derecho a la vida,1,multiOptionSingleChoice,"{""list"":[""Derecho a la vida"",""Derecho a la educación""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,3,"Para mí, el estudio es:",Un derecho.,15,multiOptionSingleChoice,"{""list"":[""Un juego."",""Un derecho.""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",No,11,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,5,"Si una persona no está de acuerdo con mi opinión ¿creo que debe ser golpeada, castigada o amenazada?",No,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,5,"Si una persona no está de acuerdo con mi opinión ¿creo que debe ser golpeada, castigada o amenazada?",Sí,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,No,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Tarapacá,28.09.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,17.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",A veces,11,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Siempre,1,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Nunca,2,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,17.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,A veces,12,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,Siempre,2,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,17.10.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,No,14,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,17.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,llamar a una persona de las encargadas de la cancha,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,aviso a los encargados del sitio deportivo,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,aviso a alguien de los adultos que se encuentren cerca,2,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,lo acuso con alguien,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le cuento a mis papas,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le aviso al encargado de la cancha,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le digo que no la dañe,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,a mi profesor de deporte,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,a los encargados de cuidar la cancha,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le aviso a la persona encargada de la cancha,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,aviso a alguien de los encargados de la cancha,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le cuento a mi profesor,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,aviso a alguno de los adultos que se encuentre en el lugar,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,17.10.2015 00:00:00,5,¿He sentido alguna vez que las canchas del barrio pueden ser peligrosas para mi?,No,12,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,5,¿He sentido alguna vez que las canchas del barrio pueden ser peligrosas para mi?,Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,17.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",ninguno,4,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",que me pueda lastimar,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",personas fumando,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",no,8,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,17.10.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,17.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"para campeonatos de inter barrios, veredales y actividades de la comunidad.",3,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"para reuniones de los sectores, encuentros deportivos, para jugar los niños",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para actividades deportivas,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para actividades deportivas y para encuentros entre amigos,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"para eventos deportivos, entrenamientos de escuela deportiva",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"para reuniones, encuentros deportivos y para compartir entre amigos",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"para encuentros deportivos, reuniones de la comunidad, actividades del colegio y reunión de amigos",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,encuentros deportivos,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"reuniones, encuentros deportivos y para jugar con amigos",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Toledo,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,reuniones comunitarias y encuentros deportivos,3,text,
